datetime,close,return
2026-06-12 11:45:00,161.99000549316406,
2026-06-12 11:50:00,168.55999755859375,0.04055800878225746
2026-06-12 11:55:00,161.30999755859375,-0.04301139122572539
2026-06-12 12:00:00,158.44000244140625,-0.017791799396345565
2026-06-12 12:05:00,163.24000549316406,0.03029539874901821
2026-06-12 12:10:00,164.4199981689453,0.0072285753251255525
2026-06-12 12:15:00,165.47000122070312,0.006386103049818237
2026-06-12 12:20:00,164.82000732421875,-0.003928167593456489
2026-06-12 12:25:00,164.968994140625,0.0009039364748550938
2026-06-12 12:30:00,164.85589599609375,-0.0006855721289955596
2026-06-12 12:35:00,167.99000549316406,0.01901120659430089
2026-06-12 12:40:00,167.6699981689453,-0.0019049188270415796
2026-06-12 12:45:00,168.74000549316406,0.0063816266231517815
2026-06-12 12:50:00,169.17999267578125,0.0026074858853493144
2026-06-12 12:55:00,173.74000549316406,0.026953617536334074
2026-06-12 13:00:00,174.72500610351562,0.00566939437785563
2026-06-12 13:05:00,176.27000427246094,0.008842455944914729
2026-06-12 13:10:00,171.99000549316406,-0.024280925146409338
2026-06-12 13:15:00,173.9499969482422,0.011395961349370598
2026-06-12 13:20:00,172.19869995117188,-0.010067818498389558
2026-06-12 13:25:00,172.27999877929688,0.0004721221945813703
2026-06-12 13:30:00,171.1999969482422,-0.006268875311743249
2026-06-12 13:35:00,170.07000732421875,-0.006600406800036707
2026-06-12 13:40:00,172.99609375,0.017205187862448845
2026-06-12 13:45:00,173.7100067138672,0.004126757711066409
2026-06-12 13:50:00,173.10000610351562,-0.0035116031706586837
2026-06-12 13:55:00,173.3300018310547,0.001328686998436801
2026-06-12 14:00:00,172.72999572753906,-0.0034616402075645647
2026-06-12 14:05:00,170.7899932861328,-0.011231416021490359
2026-06-12 14:10:00,167.45559692382812,-0.01952337076750399
2026-06-12 14:15:00,167.4149932861328,-0.00024247405545829714
2026-06-12 14:20:00,168.8699951171875,0.008690988796731691
2026-06-12 14:25:00,169.1999969482422,0.001954176825940568
2026-06-12 14:30:00,167.41000366210938,-0.010579156728237837
2026-06-12 14:35:00,169.69500732421875,0.013649146479449925
2026-06-12 14:40:00,170.25999450683594,0.0033294272561461558
2026-06-12 14:45:00,170.11000061035156,-0.0008809697011845641
2026-06-12 14:50:00,169.07000732421875,-0.006113651651292296
2026-06-12 14:55:00,168.85000610351562,-0.0013012433380997779
2026-06-12 15:00:00,166.28500366210938,-0.015191011837060509
2026-06-12 15:05:00,166.8000030517578,0.003097088602739717
2026-06-12 15:10:00,164.08999633789062,-0.01624704235182939
2026-06-12 15:15:00,164.58999633789062,0.0030471083622332085
2026-06-12 15:20:00,161.75,-0.01725497539996501
2026-06-12 15:25:00,161.44000244140625,-0.0019165227733771717
2026-06-12 15:30:00,161.11500549316406,-0.0020131128798771547
2026-06-12 15:35:00,160.2550048828125,-0.005337805797288375
2026-06-12 15:40:00,158.0449981689453,-0.013790562831302977
2026-06-12 15:45:00,159.60000610351562,0.009839020232124351
2026-06-12 15:50:00,160.6999969482422,0.00689217294899791
2026-06-12 15:55:00,161.27000427246094,0.0035470275982789623
2026-06-15 09:30:00,170.49000549316406,0.05717120962634947
2026-06-15 09:35:00,170.10499572753906,-0.002258254168690521
2026-06-15 09:40:00,171.9600067138672,0.010905094106109292
2026-06-15 09:45:00,173.8000030517578,0.010700141114510897
2026-06-15 09:50:00,173.5399932861328,-0.001496028544646033
2026-06-15 09:55:00,173.6300048828125,0.0005186792679614527
2026-06-15 10:00:00,174.0,0.002130939968798762
2026-06-15 10:05:00,172.34500122070312,-0.009511487237338412
2026-06-15 10:10:00,174.4600067138672,0.012271928272846289
2026-06-15 10:15:00,173.10989379882812,-0.007738810403999263
2026-06-15 10:20:00,171.33999633789062,-0.010224126548158519
2026-06-15 10:25:00,170.85000610351562,-0.002859753967828449
2026-06-15 10:30:00,169.7899932861328,-0.006204347553494194
2026-06-15 10:35:00,171.3800048828125,0.00936457776990518
2026-06-15 10:40:00,172.9149932861328,0.008956636477924773
2026-06-15 10:45:00,172.5,-0.002399984398380628
2026-06-15 10:50:00,173.22500610351562,0.004202933933423969
2026-06-15 10:55:00,173.60000610351562,0.0021648144712773654
2026-06-15 11:00:00,173.9239959716797,0.0018663010182780049
2026-06-15 11:05:00,173.5500030517578,-0.00215032386895464
2026-06-15 11:10:00,173.8000030517578,0.001440507033154237
2026-06-15 11:15:00,173.25999450683594,-0.003107068673416924
2026-06-15 11:20:00,173.67999267578125,0.002424092013513013
2026-06-15 11:25:00,173.6616973876953,-0.00010533906527787629
2026-06-15 11:30:00,173.92999267578125,0.0015449307021742076
2026-06-15 11:35:00,173.92579650878906,-2.412560897424587e-05
2026-06-15 11:40:00,174.5449981689453,0.003560148480475478
2026-06-15 11:45:00,175.53939819335938,0.005697098369164211
2026-06-15 11:50:00,178.14320373535156,0.014833168899918814
2026-06-15 11:55:00,175.8000030517578,-0.013153466618209042
2026-06-15 12:00:00,175.27999877929688,-0.002957930963788713
2026-06-15 12:05:00,176.5399932861328,0.007188467113252717
2026-06-15 12:10:00,177.13999938964844,0.0033986978947209145
2026-06-15 12:15:00,177.58999633789062,0.002540346335060839
2026-06-15 12:20:00,177.6313934326172,0.00023310487966776705
2026-06-15 12:25:00,178.8800048828125,0.007029227357094214
2026-06-15 12:30:00,178.68499755859375,-0.0010901571941844823
2026-06-15 12:35:00,178.5800018310547,-0.0005876023671468333
2026-06-15 12:40:00,178.38999938964844,-0.001063962590760914
2026-06-15 12:45:00,177.97500610351562,-0.002326325957467845
2026-06-15 12:50:00,178.80999755859375,0.004691622005577933
2026-06-15 12:55:00,179.29989624023438,0.0027397723188273826
2026-06-15 13:00:00,180.6699981689453,0.007641398335642258
2026-06-15 13:05:00,182.6219940185547,0.010804205841547843
2026-06-15 13:10:00,181.6822967529297,-0.005145586492334098
2026-06-15 13:15:00,181.30999755859375,-0.0020491770579179613
2026-06-15 13:20:00,181.69000244140625,0.0020958848818564135
2026-06-15 13:25:00,183.3350067138672,0.009053906380960264
