date,ABBV,ABT,ADBE,AEP,AMD,AMGN,AMT,BA,CAT,CCI,CMCSA,COP,CVX,D,DD,DIS,DOW,DUK,EA,GE,GILD,GS,INTC,KO,MMM,MRK,MS,NEE,NEM,NKE,NUE,NVDA,O,OXY,PLD,PSA,QCOM,SBUX,SHW,SLB,SO,T,TMUS,TTWO,UPS,USB,V,WFC,WMT,XOM
2020-01-17,-0.01411581850936583,0.008155985064987936,0.012623734118718977,0.012845719773239672,0.02330720990040014,0.004116506255553487,0.005080858064284044,-0.023644540100855926,0.006401364259427167,0.00013747230067995275,0.013441150130889978,0.0,-0.011206954549302761,0.006466257771251538,-0.0022692248320259623,-0.005443742736178647,0.016387147593996954,0.005795058802926967,0.015009628504981887,-0.002533820155877775,-0.0034811623151245197,-0.001041076634894722,-0.0010057638423004445,0.0021118523599943373,0.0018784052959184283,-0.0023032478240605503,0.01895822005827541,0.004479116795635063,-0.007758968872008887,0.011221866203395159,0.00862268565172597,0.0014058466854991458,0.002626536538108848,-0.017998417328177307,0.009855359857387835,0.0033178625482468416,0.044885217495712615,0.011233845718421565,0.01622304545745168,-0.01057244667719337,0.016779954483919113,0.009203169968309277,0.008718193825741682,0.018567808904108363,-8.440560887923443e-05,0.0028992438811754617,0.018660961351901983,-0.00142138248244994,-0.0081106402396105,-0.0037781246722503603
2020-01-21,-0.00011362815248427971,0.008202685546635946,0.0007434373331192123,0.007913848147525826,0.0023561541560126464,-0.016108438057663377,0.014180614517678602,-0.03325622636774106,-0.013059583753035175,0.02037885006951834,-0.004210244809311092,-0.015982551524517885,-0.019640268607409972,-0.00023778745988844996,0.0035738189211294014,-0.005335137142014279,-0.01387315265970146,0.011417147822152085,-0.004604630987320335,-0.012701216818197025,-0.005557259309659335,-0.015072596968856877,0.015939647109445065,0.004039409849640574,-0.010807902273162528,-0.010992264310297872,-0.02764751406605026,0.013772885127784518,0.005289862317184646,0.00047823704034688497,-0.026946797710864168,-0.0053752547905705494,0.017943276587963686,-0.032947744136581414,0.013790140942063323,0.008606982057237422,-0.01428430214559151,-0.011642897125980767,-0.0023721459290442226,-0.03700786535394096,0.012786283947172628,0.0036476774070333118,-0.0014607226716861765,0.0029228897690054545,-0.01020231508240732,-0.01680226500051496,0.012652869116789534,-0.0048802219257543245,0.00548034504933681,-0.0142940632661126
2020-01-22,-0.008864560704793134,0.02373734806202754,0.00017142159598204643,0.0066439338989159324,0.00744370369822378,-0.003577400160268751,-0.006632130717407203,-0.01394515455131018,-0.02207756872118183,0.0032386210866859333,0.002959745503108735,-0.01593021504908998,-0.0036183606449188277,-0.0040460565197305565,-0.016186409800192814,0.0031346130999911903,-0.032889892600946546,0.00548560550918209,0.006049225357160903,-0.024871130153475862,0.012294416627857352,0.005494550393251307,0.03600341225847581,0.0076962948497592,-0.007581089560499077,-0.0035568190860466586,-0.001072805363110274,0.011716901188214335,0.001601245729062395,-0.0008605919031265952,-0.007448355149428321,0.008751995938609758,-0.010679119596042175,-0.023240209403191714,-0.017055594660479012,-0.007455595214336697,-0.016606725430028946,0.0,-0.0002191519498511152,-0.007307209294048267,0.002642530791621356,0.013499390087191143,0.005607806404194893,-0.0021473945901338,-0.0011071445806728475,0.009555060889320455,0.002942777551697029,-0.007764468145379122,0.0044119953489629715,-0.005771059681449642
2020-01-23,-0.02224523372679932,-0.012301247728406017,0.004856345251921246,0.009700077425403686,0.005444269446537309,-0.007222724111617729,0.011353940347175406,0.028446585370554667,0.0008412688638119725,0.007330797854517179,-0.037731946453941734,0.002063143536324308,0.0017713386552387078,0.004540295393542282,-0.003948751603427558,-0.012568681087774647,-0.012187634467300756,0.008078683342410686,0.003448796039213109,0.0351800851231594,0.008517294104102513,-0.0059501985341340324,0.009405201298442467,0.0038189975794553632,-0.001629175221331547,-0.012158450664821352,-0.005907558742347829,0.0006927438824830823,-0.0018270993311865213,-0.014068254020445647,-0.004233119680100317,0.010995304150367868,0.004551867422306177,-0.017787011753763404,0.018735606554195483,0.010000371056280377,-0.01043334109119165,0.013184885303015648,0.006088261255620786,-0.006815731830241645,0.009663146543936518,-0.0105018688125742,-0.003758277902304652,-0.007993184853233082,-0.002814555217710124,-0.00109192543942771,-0.006637883461775185,-0.007001626074118916,-0.0024975123949498856,-0.006250676628256513
2020-01-24,-0.02028864023266319,-0.0036372603009025006,-0.0011087520969121911,0.011785560229390146,-0.026300534411727305,-0.04020591416160546,-0.0013034473228960008,0.016551785963208276,-0.016602558312195925,0.0008013862802560556,-0.023219975568710916,-0.008235582955554599,-0.011051942314226015,-0.000832419033894749,-0.018995496364301867,-0.014908391777748164,-0.0350248652064602,0.002081813560206758,-0.010133961858810103,-0.005097645959402208,-0.0123551922597126,-0.014903547153036989,0.08133301060443099,-0.00259377059130228,0.0023065715569512424,-0.02913306256478121,-0.017648009473089643,0.01399552661018233,0.013500959264111101,-0.009609858687278594,-0.027439764025293245,-0.009412223973501055,-0.001423876028693094,-0.007055427407550829,0.004702122829000288,0.0056900672007200725,-0.025543519446292184,-0.018346838435836066,-0.0028495969258608422,-0.01811694931243535,0.006960250838901727,-0.003365187066049935,-0.007301045160254427,-0.02936397559350501,-0.0023090457291540245,-0.018950489293109052,-0.00736022401435632,-0.013479839683869232,-0.012434296665561173,-0.006739376943484476
2020-01-27,0.0057458059938872985,-0.00896012860417661,-0.012721636118110502,-0.003719554416995563,-0.021648464461188177,-0.011702823657635641,-0.00021055520020718532,-0.019965897859118065,-0.033124265499570815,0.0026682106279816153,-0.013231581147546745,-0.025231634207505182,-0.013053258763700226,-0.00809554436510862,-0.03367583667578544,-0.02984011603436565,-0.0270159586467833,-0.0018696271757904226,-0.015757311672984664,-0.023057077547976812,0.010767869942692077,-0.015625068854418278,-0.04060169020176385,-0.0034675144058182727,-0.014145076600757478,0.0013956762583913207,-0.0263979676826972,0.011451564415994264,0.006096252141590597,-0.017544115310295205,-0.022848957671942283,-0.041041228239460104,0.0035005076712819605,-0.02321145659037238,-0.012064654559423516,-0.0009356374651601218,-0.029001927989328546,-0.03585771949559191,-0.017769388453844903,-0.05060117381005336,0.004320334208318455,-0.006493845148891619,-0.010541575868433406,-0.01764047817693526,-0.014915108495316964,-0.005571820644802106,-0.0161462604268654,-0.00988012629277668,0.01302790622880945,-0.023824194844608626
2020-01-28,-0.0029753840576596247,-0.0005578901359760691,0.02228311075910483,0.004028193959993098,0.025781577365757036,0.008477186647775303,-0.0012212299492649903,-0.00012634551182533205,0.007440926103277734,0.009514207399284214,0.0009086531095445771,0.002293688350903267,0.006612857888903534,0.014402628770636472,0.009583601783140772,0.01817517559472126,-0.00042390178219942065,0.0011447128702475329,0.012120139043696021,0.02534969093555639,0.008303429685056596,0.01864471804614798,0.02466116645258709,-0.008176747686036823,-0.05722255622275696,0.0017423900813409166,0.017134226692331556,-0.003486465143019535,-0.0058350003079304935,0.001696064475087855,0.005896577055603203,0.03234811160600426,0.009431733488462157,-0.0009704123464766568,0.006000898686695955,-0.00214040038483998,0.024124000993444694,-0.00146519738603057,0.01160412826675672,0.0,0.004445266993174268,0.008627226920936648,0.011645017186681761,0.023563837922077058,0.003915777612974569,0.005976625487085663,0.005751515234615701,0.0057323001225639825,0.006387394373446931,-0.0013901082648003493
2020-01-29,-0.0068042048641291375,-0.004467234255849384,-0.008374929306065204,0.0060670244469847034,-0.05976648586425504,0.010274068468171249,-0.015768608386057426,0.01724780823933081,-0.0070204923364906024,-0.017662847160469064,-0.016348876985957217,-0.011278140066712239,-0.006749267743538234,0.010292993554351204,-0.004314725480703219,-0.016694359856151197,0.05322298515079549,0.005612860038091583,0.0027703359074442435,0.10315400524684426,-0.0009322415094736858,-0.010141265929295873,-0.014559220664139838,0.0,-0.021621065378830906,0.011478168678791478,-0.006293796711064892,-0.0001879890779966642,0.0072234353475222335,-0.005676575177873677,-0.028502285467124078,-0.009799655594112555,0.0001281200474438915,-0.017718370548468476,0.009836466815155154,-0.007596371791551482,-0.010319448797329822,-0.021218782523909074,-0.0013366204368148171,-0.006772629815061659,0.0007138550032954605,-0.03965734418129441,-0.017144187521536458,-0.000476284496406687,0.0033804542127029436,-0.004827389790571512,0.009908830781766742,-0.002110822102561527,-0.006089403248132119,-0.00835249717233788
2020-01-30,-0.017067369101892327,0.00022414837990258896,0.014445733149530238,0.012547395291211183,0.02673122506064285,-0.004402461948797676,0.00753944456918787,0.0039749117716398885,-0.003019698535450255,0.013955089480035987,0.018929247653971748,0.006612650029087286,0.009332291379662294,0.012765171144546672,-0.08615039009954262,0.012861936752913472,-0.024159513477141847,0.0074416688029115274,-0.005079700709411994,-0.016228618215407553,-0.004199226955876045,0.016700291356426034,0.0021105989858016816,0.03245036813388391,0.0031482067122641233,-0.008482103131950525,0.009187959701790982,0.015690786809951618,0.00784417665668724,-0.016526374375752217,0.016645947791656512,0.0010994876999794734,0.010749954882829149,0.002965169268695389,-0.003005013059547035,0.009095428826201957,-0.00510053354961193,-0.010148003157834817,-0.0361873546285959,0.00919062875165677,0.010698583173419651,0.010256267541777664,0.008472316116635126,0.012072087990287583,-0.06703545649004239,0.012126876617766014,0.01635276004229036,0.013538846470290133,0.005953881690713425,0.010606585998458762
2020-01-31,-0.009293333261338965,-0.022655949173505108,-0.01569763900665677,0.0011529202869215993,-0.036490340792143305,-0.044660547512644144,-0.014710879262663012,-0.015558287745142119,-0.029696164257123403,-0.008535821417315126,-0.02152217284395619,-0.02397781900448981,-0.03824082570501741,-0.008441095020767952,-0.029210810201860893,0.0036281737312016116,-0.0495154046652454,0.0016414775299447015,-0.03332152161087498,-0.021995272913150954,-0.012962498508008458,-0.02613378433543534,-0.03821284540381342,-0.007814897418342293,-0.023690975824513183,-0.012254505637649182,-0.02898550724637694,-0.006409039908067848,0.002001221101271655,-0.019248544172394855,-0.028039128902353494,-0.03815957774975243,-0.004279693271264984,-0.021433818053578024,-0.034611791925145186,-0.0015170517932805438,-0.028138488415926144,-0.011765848524682543,-0.020935153078937008,-0.015569767894141773,-0.006351118276359813,0.0050761757756736525,-0.02162076967531046,-0.021894380513581613,-0.04148138691297243,-0.018986074553796306,-0.044378399979424166,-0.020246014391413603,-0.017927520541459074,-0.04120999506292444
2020-02-03,0.015798456362048796,-0.0009179562396418595,0.019536324729127585,0.0,0.021702137399226995,0.003842008197180613,0.010054427050323334,-0.0071322689958165375,-0.012029051889435927,-0.004337965174429637,-0.012271599729898663,-0.00420653065669907,-0.008026917732438466,0.0010493014820320834,0.01230962038657113,0.02176284142132956,0.014543395874072385,0.00040997442958601304,-0.02668626834351784,-0.01526105246406928,0.0499999579052135,0.005299608272602452,0.007664552574031758,0.0030821136133298843,-0.013046639698407247,0.022237792276726065,0.006505768348727736,-0.005182522985232252,0.011762433579551868,0.030841189160049742,0.009475381704173946,0.01649561051153614,-0.00267803506103359,0.009063473951434364,-0.010874286197479988,0.0018771238540604696,0.013715075004945287,0.013909719425028388,0.032172980758401915,-0.0014921511246521746,0.004261627807286228,-0.01754381265003413,0.003409348956502134,-0.002326708255355081,-0.01439328308308585,0.00883134988989065,0.00924762536705015,0.003834495872596655,-0.0019216423757689727,-0.022376084723783496
2020-02-04,0.025030598040413965,0.013439162098670243,0.02441338054294695,-0.012953342803048606,0.029779264713534204,0.02273123196386262,0.01443991757672225,0.00613924687021683,0.028820248637884793,0.008445814271248908,0.037974456462247286,-0.04545417870521351,0.005363096447307036,-0.014911362983754839,0.017178087969736522,0.02412951238237926,0.028027355752344274,-0.010955310014722608,0.019325856084515536,0.026101088655264837,0.015672017236193936,0.012259009004153443,0.016144224522784745,0.004438481595233412,0.004150955274416335,0.011678408009911934,0.02699648643311181,-0.008508055350358146,-0.029831324673711745,0.021255093103841993,0.018773780334084167,0.02829418384694593,0.001534434709098198,0.010479076109982222,0.016871697693269905,-0.004594698671231412,0.028329992561132444,0.027555439578288654,0.02097688476949311,0.01823074402684144,-0.016407552151018634,0.018127570389366188,0.02579935727515359,0.02074790400252091,0.013231241142613648,0.009871479980074094,0.013694582261149169,0.002971078302218544,0.008750859166311686,-0.012514534668549016
2020-02-05,0.026908169055239073,0.015073983465594853,-0.003244812327790614,-0.007290834406283864,0.007886741832787258,0.04566979318756026,-0.004506081536114648,0.036516286799221254,0.029436128400739392,-0.003256819763228558,0.007001222481102687,0.04053767682356235,0.03210115556781146,0.00425740955942655,0.02618609993861476,-0.023215786078427558,0.03246612846931041,0.005590096831632474,0.0070048500368375954,0.022257726657182397,-0.022700374901957754,0.009754487284466595,0.028719895089071912,0.00016980859652093727,0.03237108749679596,-0.02863284782225517,0.017956020308549592,0.008202669775778215,0.0015825238328357472,-0.008285612510648521,0.013922885976088484,0.014688674840754423,0.0022981947338844844,0.039999816663210064,-0.007279119612861096,-0.004526043143550429,0.02226472700722759,-0.004660661814177236,-0.007717336106927042,0.02935126251096909,-0.007333990250535383,0.004783433171461349,0.0034349512109490554,-0.048609455243920796,0.025730624858714135,0.018074371133887768,-0.0036844650457992234,0.022217840293158098,0.013360479688283355,0.04602303928787932
2020-02-06,0.006349062150942331,-0.0010047484714164057,0.00522501361206773,0.0012730097476068014,-0.010433395990603223,-0.0021128194357873387,0.0060495695150597495,0.036049213657418644,-0.001382648095646477,0.003600971384968288,0.00022399357032409917,-0.006294562242292523,-0.007163398490482753,0.004121506548566911,-0.0049927213794567216,0.009407996012223974,-0.008264279578857114,-0.002162157227326267,0.020218920180341104,0.006998360731083508,0.03552455676366151,-0.010151542204574926,0.001193793251243802,0.00237895659820353,0.003449552811629397,-0.0017475305732738144,0.0003638320624606006,0.006074223702635662,0.002031694265625106,-0.0026855192760076863,-0.0094909954705934,0.01391769907138074,0.008280275164784578,0.0,0.0039897694604060785,0.008508078254549245,-0.0033000820445268086,-0.016103220272977947,-0.0009272422215397258,-0.015968091182817612,-0.0027526184034770695,0.016662159261159992,0.011982149923823293,0.057800559821660435,0.004432325741880572,-0.0072462994877889875,0.0011339875627882634,0.0037655274332464295,-0.004280714425699328,-0.013550189347286246
2020-02-07,0.05861451524962513,-0.017883013824555705,-0.0037282837561786186,-0.00206797194164543,0.008313054540735054,-0.009159381541617884,0.00395274615495067,-0.013707035196708572,-0.028269578901345627,-6.646268760679419e-05,0.00313903300820928,-0.007190234110343141,-0.005023424521594322,-0.005394598201804546,-0.023415668471969187,-0.011772804980288543,-0.023780722780094354,-0.006808855843230988,-0.008272813523466094,-0.009266481305801544,0.009676063516367961,-0.015796703246239607,-0.015948723928897346,0.0033904325261113755,-0.017250825002195547,-0.007002813857932,0.00036361558604003363,0.004509299539819045,-0.008334956888189526,-0.008277640677207265,-0.023038090473006423,-0.01046204722052213,0.0045480534845847576,-0.0054604404530935735,0.000322285710719461,0.005356317220394091,-0.03520592839687575,0.0031337082135711736,-0.01606805064479888,-0.002607889083346193,-0.006682094439009134,0.0002602642009363887,0.032257983674086166,-0.11852199501204574,-0.031828093362182064,-0.0032845997914776603,-0.0014773087377647487,-0.002917828839885561,0.001203933551897407,-0.0066256703844758125
2020-02-10,0.026654880068456954,0.004893460586381071,0.010680443883259061,0.005723184569572215,0.05087469942862377,-0.008328797119515063,0.020691206393001593,0.02351896555496391,0.007123047434052898,0.01614696864621168,-0.0017879022752881335,-0.0020696586003156048,0.007802237977724724,-0.0025943092874388674,-0.014652748516364333,0.011133034910746797,0.0033313131189456335,-0.00041556136044962333,-0.003575036490480077,0.00623549616773289,0.0017424563908305934,-0.0026890508374692867,0.00560447137476161,0.009461008928307368,0.00043717404838394813,0.0068171639535543616,0.005814893482786854,0.008161849241385744,0.009086516608477702,0.005832896240625329,-0.005425413621819919,0.045232407124601304,0.007169195640429837,-0.033182117479853,0.016319462485600456,0.005283527226923157,0.01349843492831182,0.012844211025828667,-0.0004716295665811998,-0.002033575684765143,0.0008778757165839313,-0.0028609515448825285,-0.01065079839668892,-0.014209578115481292,-0.0004850347028474422,0.0003661074434870848,0.016030405486650245,-0.0014631837396563707,-0.010304874179719481,-0.010560858310935894
2020-02-11,0.0131927990470313,0.009852741445857571,-0.0019459492451435745,0.002943548017200426,0.02946806285856307,0.006771647134816927,0.043415827556884334,-0.000725371654998086,0.013922088156006263,0.05303446235903797,0.002910845121952388,0.014515323142214154,0.012934490868222515,0.007448348923215997,0.01757440692521306,-0.01108066494942872,0.012450861452090844,0.007898026768157651,0.0031278807667591835,-0.004647687556141311,-0.017828813577741465,-0.0037918889537056355,0.015363541855860419,-0.0026776450293174436,0.014361682322175495,-0.004786221612794739,0.007768918904904609,0.0015091395480493208,-0.004502142056217684,0.0,0.014267690178790371,0.018709155988291037,-0.01748275200321303,0.016543124406824816,0.016374422586580062,-0.00026491000031303447,0.015801240468614308,-0.00022844090237872372,0.008317686171554373,0.012998643223363526,0.002191229042703746,-0.004433807216383978,0.11782780531888037,0.01252251702385987,0.01746380952519444,0.005307437346230071,-0.009952103131921075,0.004605315890819028,0.0013012500787856762,0.009506076254378382
